SDG_label;fos_id;fos_name;
SDG_3;2775889985;Labrum;
SDG_3;2910500599;Labyrinth Diseases;
SDG_3;2777599811;Labyrinthitis;
SDG_3;2781380102;Lacerta;
SDG_3;2777348642;Lacertidae;
SDG_3;2781286774;Lachman test;
SDG_3;2779572014;Lacidipine;
SDG_3;2781418162;Lacing;
SDG_3;2778139780;Lacosamide;
SDG_3;2780750233;Lacrimal apparatus;
SDG_3;2776525132;Lacrimal canaliculi;
SDG_3;2911148792;Lacrimal drainage;
SDG_3;2909922364;Lacrimal duct;
SDG_3;2779298748;Lacrimal gland;
SDG_3;2781432121;Lacrimal sac;
SDG_3;68863886;Lactalbumin;
SDG_3;2778974006;Lactase;
SDG_3;2910452568;Lactase activity;
SDG_3;2910680157;Lactate dehydrogenase A;
SDG_3;2908744356;Lactate oxidation;
SDG_3;2776294035;Lactate threshold;
SDG_3;2776659692;Lactation;
SDG_3;2780317664;Lactic acidosis;
SDG_3;2775892736;Lactitol;
SDG_3;2779170986;Lactoferrin;
SDG_3;2777432071;Lactose intolerance;
SDG_3;2777448540;Lactulose;
SDG_3;2775915366;Lacuna;
SDG_3;2779285336;Lacunar stroke;
SDG_3;2777280662;Lafora disease;
SDG_3;2776962539;Lagging;
SDG_3;2779133491;Lagomorpha;
SDG_3;2779506122;Lagophthalmos;
SDG_3;2777764698;Lambert-Eaton myasthenic syndrome;
SDG_3;136301237;Lamella (surface anatomy);
SDG_3;145156650;Lamellar granule;
SDG_3;2779771469;Lameness;
SDG_3;2777989353;Lamina;
SDG_3;3060791;Lamina densa;
SDG_3;2777310793;Lamina propria;
SDG_3;2911131932;Lamina tecti;
SDG_3;2780248250;Lamina terminalis;
SDG_3;2776173214;Laminar organization;
SDG_3;128056066;Laminated veneer lumber;
SDG_3;2780091945;Laminectomy;
SDG_3;2778081065;Laminitis;
SDG_3;2778284751;Laminoplasty;
SDG_3;2778990603;Laminotomy;
SDG_3;2777869810;Lamivudine;
SDG_3;2778802184;Lamotrigine;
SDG_3;2778311276;Lampetra;
SDG_3;2780417240;Lamprey;
SDG_3;2779656511;Landau–Kleffner syndrome;
SDG_3;2776051475;Landiolol;
SDG_3;2910216992;Langerhans Islets;
SDG_3;2778379841;Langerhans cell;
SDG_3;2777484599;Langerhans cell histiocytosis;
SDG_3;119765067;Langerin;
SDG_3;70508372;Langhans giant cell;
SDG_3;2777508679;Language and thought;
SDG_3;2776264592;Language production;
SDG_3;2779969316;Lanosterol;
SDG_3;2779609023;Lanreotide;
SDG_3;2778715759;Lansoprazole;
SDG_3;2778624547;Lanthanum carbonate;
SDG_3;132141352;Lantibiotics;
SDG_3;2910203904;Laparoscopes;
SDG_3;2910012987;Laparoscopic Prostatectomy;
SDG_3;2909449226;Laparoscopic adjustable gastric banding;
SDG_3;2909357355;Laparoscopic gastric bypass;
SDG_3;2910268787;Laparoscopic nephrectomy;
SDG_3;2909793388;Laparoscopic pyeloplasty;
SDG_3;2909798717;Laparoscopic radical nephrectomy;
SDG_3;2779819210;Laparoscopic radical prostatectomy;
SDG_3;2776111594;Laparoscopic surgery;
SDG_3;2908971440;Laparoscopically Assisted Vaginal Hysterectomy;
SDG_3;2780047204;Laparoscopy;
SDG_3;2780778865;Laparotomy;
SDG_3;2777329042;Lapatinib;
SDG_3;2780299388;Laquinimod;
SDG_3;2910366100;Large artery;
SDG_3;2909201322;Large bowel obstruction;
SDG_3;2778911148;Large cell;
SDG_3;2909830489;Large head;
SDG_3;2908638656;Large intestinal;
SDG_3;2776280935;Large intestine;
SDG_3;2910801394;Large tumor;
SDG_3;2908716539;Large tumour;
SDG_3;2910098401;Large vessel vasculitis;
SDG_3;2779916150;Large-cell lymphoma;
SDG_3;5484521;Larmor precession;
SDG_3;2781430988;Laron syndrome;
SDG_3;2911108036;Larva migrans;
SDG_3;2778314093;Larvicide;
SDG_3;2909717120;Laryngeal Diseases;
SDG_3;2910317908;Laryngeal Edema;
SDG_3;2909644182;Laryngeal Masks;
SDG_3;2910049883;Laryngeal Neoplasm;
SDG_3;2911174253;Laryngeal Obstruction;
SDG_3;2908849193;Laryngeal Stenosis;
SDG_3;2776900724;Laryngeal mask airway;
SDG_3;2779796104;Laryngeal papillomatosis;
SDG_3;2776970450;Laryngeal paralysis;
SDG_3;2909835106;Laryngeal squamous cell carcinoma;
SDG_3;2776401643;Laryngeal tube;
SDG_3;2910776324;Laryngeal tuberculosis;
SDG_3;2781157581;Laryngectomy;
SDG_3;2776451042;Laryngitis;
SDG_3;2776007726;Laryngocele;
SDG_3;542138692;Laryngology;
SDG_3;2776066342;Laryngomalacia;
SDG_3;2780897648;Laryngopharyngeal reflux;
SDG_3;2909948008;Laryngoplasty;
SDG_3;2910000593;Laryngoscopes;
SDG_3;2776888792;Laryngoscopy;
SDG_3;2780842079;Laryngospasm;
SDG_3;2778560121;Laryngotracheal stenosis;
SDG_3;2780474809;Larynx;
SDG_3;2911099967;Larynx neoplasm;
SDG_3;2779560636;Lasalocid;
SDG_3;2908534520;Laser Acupuncture;
SDG_3;2910061872;Laser Angioplasty;
SDG_3;2911161132;Laser Scanning Microscopy;
SDG_3;2908860796;Laser Speckle Imaging;
SDG_3;2775955145;Laser coagulation;
SDG_3;2910851841;Lasionycteris noctivagans;
SDG_3;2780023225;Lassa fever;
SDG_3;2777427142;Lassa virus;
SDG_3;2776740260;Latanoprost;
SDG_3;2908919252;Late Recurrence;
SDG_3;178640370;Late effect;
SDG_3;2909806749;Late endosome;
SDG_3;2909181868;Late infantile neuronal ceroid lipofuscinosis;
SDG_3;2781357127;Late life depression;
SDG_3;129802253;Late positive component;
SDG_3;2779111240;Late termination of pregnancy;
SDG_3;143590678;Latency stage;
SDG_3;2909611442;Latent Syphilis;
SDG_3;2910737674;Latent Virus;
SDG_3;2779806340;Latent tuberculosis;
SDG_3;2910414856;Lateral Decubitus Position;
SDG_3;2909629093;Lateral chest;
SDG_3;2909815946;Lateral femoral condyle;
SDG_3;2777905999;Lateral funiculus;
SDG_3;2780714764;Lateral hypothalamus;
SDG_3;2911043746;Lateral incisor;
SDG_3;72064307;Lateral inhibition;
SDG_3;2778304665;Lateral lemniscus;
SDG_3;2909196371;Lateral malleolus;
SDG_3;2909137948;Lateral margin;
SDG_3;2781304689;Lateral meniscus;
SDG_3;2777820223;Lateral parabrachial nucleus;
SDG_3;162407555;Lateral plate mesoderm;
SDG_3;2910462257;Lateral projection;
SDG_3;2779507756;Lateral pterygoid muscle;
SDG_3;2776683126;Lateral recess;
SDG_3;2778620428;Lateral rectus muscle;
SDG_3;2909507143;Lateral region;
SDG_3;2776922776;Lateral release;
SDG_3;2776956477;Lateral reticular nucleus;
SDG_3;2909128952;Lateral rotation;
SDG_3;2780744974;Lateral ventricles;
SDG_3;2779769639;Lateral vestibular nucleus;
SDG_3;2780731369;Latex allergy;
SDG_3;2778802156;Latex beads;
SDG_3;37977956;Latex fixation test;
SDG_3;2909428395;Latex glove;
SDG_3;2780022283;Lathosterol;
SDG_3;2779207274;Lathyrism;
SDG_3;2910180607;Latissimus dorsi flap;
SDG_3;2780552095;Latissimus dorsi muscle;
SDG_3;197743484;Latrine;
SDG_3;2909302117;Lawsonia inermis;
SDG_3;2908609012;Lawsonia intracellularis;
SDG_3;2780661987;Laxative;
SDG_3;2776447739;Laziness;
SDG_3;2910532441;Le Fort I osteotomy;
SDG_3;2910548655;Lead Placement;
SDG_3;2778780766;Lead abatement;
SDG_3;2779224224;Lead acetate;
SDG_3;2908691089;Lead intoxication;
SDG_3;2909414915;Lead location;
SDG_3;2777939895;Lead paint;
SDG_3;2781037878;Lead poisoning;
SDG_3;2909309034;Leadership Scale;
SDG_3;2778053290;Leaf curl;
SDG_3;120863210;Lean body mass;
SDG_3;15107229;Learning disability;
SDG_3;2909553258;Learning memory;
SDG_3;2910332405;Leber congenital amaurosis;
SDG_3;2779356665;Leber's congenital amaurosis;
SDG_3;2777056713;Leber's hereditary optic neuropathy;
SDG_3;964641;Lecithin—cholesterol acyltransferase;
SDG_3;2780758401;Lectin;
SDG_3;203880312;Lectin pathway;
SDG_3;2775999097;Ledipasvir;
SDG_3;180746962;Leech;
SDG_3;2775905006;Leflunomide;
SDG_3;2910622060;Left Atrial Myxoma;
SDG_3;2910949778;Left Hepatic Duct;
SDG_3;2909946864;Left Main Coronary Artery Stenosis;
SDG_3;2910361470;Left Pulmonary Vein;
SDG_3;2909925444;Left Testis;
SDG_3;2910207319;Left Ventricles;
SDG_3;2909307559;Left Ventricular Aneurysm;
SDG_3;2910364990;Left Ventricular Ejection Time;
SDG_3;2910025311;Left Ventricular Failure;
SDG_3;2780434050;Left atrial appendage occlusion;
SDG_3;2777627335;Left atrial enlargement;
SDG_3;2909919940;Left atrial pressure;
SDG_3;2909591063;Left atrial thrombus;
SDG_3;2777615863;Left atrium;
SDG_3;2910533240;Left auricle;
SDG_3;2778361543;Left axis deviation;
SDG_3;2908623805;Left breast;
SDG_3;2777473070;Left bundle branch block;
SDG_3;2911096339;Left cheek;
SDG_3;2780231137;Left coronary artery;
SDG_3;2909136444;Left flank;
SDG_3;2911149815;Left forearm;
SDG_3;2780773843;Left gastric artery;
SDG_3;2910236214;Left internal mammary artery;
SDG_3;2910407113;Left lower lobe;
SDG_3;2909265136;Left main coronary artery disease;
SDG_3;2908760389;Left posterior;
SDG_3;2778435157;Left pulmonary artery;
SDG_3;2911204043;Left renal vein;
SDG_3;2777825167;Left shift;
SDG_3;2910585051;Left shoulder;
SDG_3;2911061479;Left subclavian artery;
SDG_3;2909174371;Left superior;
SDG_3;2911163491;Left thigh;
SDG_3;2910119051;Left ventricular diastolic dysfunction;
SDG_3;2776002628;Left ventricular hypertrophy;
SDG_3;2910316136;Left ventricular myocardium;
SDG_3;2909811527;Left ventricular noncompaction;
SDG_3;2777650959;Left ventricular thrombus;
SDG_3;2909892034;Left ventricular wall motion;
SDG_3;2910713316;Left ventriculography;
SDG_3;32706783;Lefty;
SDG_3;2909114941;Leg Length Inequality;
SDG_3;2910099480;Leg exercise;
SDG_3;2910512955;Leg injury;
SDG_3;2777861855;Leg press;
SDG_3;2778506969;Legalization;
SDG_3;2781057323;Legg-Calve-Perthes disease;
SDG_3;87225578;Leghemoglobin;
SDG_3;2908769883;Legionella pneumophila Serogroup 1;
SDG_3;2780295090;Legionnaires' disease;
SDG_3;2910949744;Legislation as Topic;
SDG_3;129794360;Legumin;
SDG_3;2778461778;Leigh disease;
SDG_3;2777795800;Leiomyoma;
SDG_3;2910498315;Leiomyomatosis;
SDG_3;2777532014;Leiomyosarcoma;
SDG_3;2781092759;Leishmania;
SDG_3;2776876231;Leishmania amazonensis;
SDG_3;2777735729;Leishmania braziliensis;
SDG_3;2909011054;Leishmania chagasi;
SDG_3;2781333301;Leishmania donovani;
SDG_3;2781257258;Leishmania infantum;
SDG_3;2780599195;Leishmania major;
SDG_3;2781371782;Leishmania mexicana;
SDG_3;2910054325;Leishmania sp;
SDG_3;2910179354;Leishmania species;
SDG_3;2778338367;Leishmania tropica;
SDG_3;2776555147;Leishmaniasis;
SDG_3;2908555395;Leishmaniasis Vaccines;
SDG_3;2778253631;Lemierre's syndrome;
SDG_3;2776063141;Lenalidomide;
SDG_3;2779307984;Lennox–Gastaut syndrome;
SDG_3;2908770327;Lens extraction;
SDG_3;2777467576;Lentiform nucleus;
SDG_3;2777197935;Lentigo;
SDG_3;2777393561;Lentigo maligna;
SDG_3;2777264407;Lentigo maligna melanoma;
SDG_3;2776748855;Lentinan;
SDG_3;2779690655;Lentivirus;
SDG_3;2776264508;Lenvatinib;
SDG_3;2776756971;Leonurus;
SDG_3;2778060811;Leopard frog;
SDG_3;2909709259;Lepidium meyenii;
SDG_3;2780205058;Lepirudin;
SDG_3;2779846462;Lepromatous leprosy;
SDG_3;2780695269;Leprosy;
SDG_3;2780613262;Leptin;
SDG_3;2910394502;Leptin Deficiency;
SDG_3;14372207;Leptin receptor;
SDG_3;2778501489;Leptodactylus;
SDG_3;2910351856;Leptomeninges;
SDG_3;2780542935;Leptospira;
SDG_3;2776026663;Leptospira interrogans;
SDG_3;2778033228;Leptospirosis;
SDG_3;2779283177;Lercanidipine;
SDG_3;34781881;Lernaean Hydra;
SDG_3;2781156865;Lesion;
SDG_3;2910071326;Lesion site;
SDG_3;2909389717;Lesser Trochanter;
SDG_3;2909712178;Lesser circulation;
SDG_3;2778099598;Lesser sac;
SDG_3;2777544843;Lethal dose;
SDG_3;2777260799;Lethargy;
SDG_3;2778812593;Letrozole;
SDG_3;2777621412;Leu-enkephalin;
SDG_3;99545290;Leucine-rich repeat;
SDG_3;2780213581;Leucocytozoon;
SDG_3;2777580203;Leucosis;
SDG_3;2777371436;Leukapheresis;
SDG_3;2778461978;Leukemia;
SDG_3;2909068433;Leukemia L1210;
SDG_3;2776976509;Leukemia cutis;
SDG_3;106825092;Leukemia inhibitory factor receptor;
SDG_3;2909276452;Leukemic Infiltration;
SDG_3;2781172757;Leukemoid reaction;
SDG_3;2776191500;Leukoaraiosis;
SDG_3;2777805791;Leukocidin;
SDG_3;2909092058;Leukocyte Counts;
SDG_3;2909275108;Leukocyte Rolling;
SDG_3;2910341952;Leukocyte Trafficking;
SDG_3;2776342803;Leukocyte adhesion deficiency;
SDG_3;2909001844;Leukocyte adhesion molecule;
SDG_3;2910318733;Leukocyte chemotaxis;
SDG_3;2777896836;Leukocyte esterase;
SDG_3;2779974255;Leukocyte extravasation;
SDG_3;2910735644;Leukocytoclastic vasculitis;
SDG_3;2909463153;Leukocytopenia;
SDG_3;2778923028;Leukocytosis;
SDG_3;2779754060;Leukoderma;
SDG_3;2776100374;Leukodystrophy;
SDG_3;2780873365;Leukopenia;
SDG_3;2777550702;Leukoplakia;
SDG_3;2781003276;Leukoreduction;
SDG_3;2776259589;Leukorrhea;
SDG_3;2777432695;Leukostasis;
SDG_3;2776452501;Leukotriene;
SDG_3;2910415459;Leukotriene Antagonists;
SDG_3;2776685179;Leukotriene B4;
SDG_3;2779543280;Leukotriene C4;
SDG_3;2777242621;Leukotriene D4;
SDG_3;2778053663;Leukotriene E4;
SDG_3;2780212800;Leukotriene receptor;
SDG_3;2779241935;Leukotriene-A4 hydrolase;
SDG_3;2779093440;Leuprorelin;
SDG_3;2781325985;Levamisole;
SDG_3;2778616789;Levator ani;
SDG_3;49790547;Levels-of-processing effect;
SDG_3;2777332695;Levetiracetam;
SDG_3;2776572635;Levobupivacaine;
SDG_3;2908967332;Levocarnitine;
SDG_3;2780920841;Levocetirizine;
SDG_3;2780304432;Levodopa;
SDG_3;2776045599;Levodopa-induced dyskinesia;
SDG_3;2780656706;Levomepromazine;
SDG_3;2779248205;Levorphanol;
SDG_3;2777335384;Levosimendan;
SDG_3;2775883008;Levothyroxine;
SDG_3;2777847059;Lewis lung carcinoma;
SDG_3;2779097696;Lewy body;
SDG_3;126398093;Lexical decision task;
SDG_3;2910555652;Leydig Cell Tumor;
SDG_3;2777736315;Leydig cell;
SDG_3;2778458342;Liaison psychiatry;
SDG_3;2776711897;Liberation;
SDG_3;2779366285;Libido;
SDG_3;2781234862;Licensure;
SDG_3;2909365617;Licensure nursing;
SDG_3;2776552008;Lichen sclerosus;
SDG_3;2777258536;Lichenoid eruption;
SDG_3;2780723003;Licking;
SDG_3;2909762717;Licorice roots;
SDG_3;2780149897;Lidocaine;
SDG_3;2910703761;Lidocaine Hydrochloride;
SDG_3;2779664077;Liebowitz social anxiety scale;
SDG_3;2909678892;Life Change;
SDG_3;2908805280;Life Pattern;
SDG_3;2908961019;Life Support Care;
SDG_3;512567305;Life extension;
SDG_3;160284661;Life review;
SDG_3;2780945536;Life satisfaction;
SDG_3;2780409771;Life support;
SDG_3;2910792842;Life sustaining treatment;
SDG_3;2910172608;Life threatening illness;
SDG_3;2776930981;Lifestyle management;
SDG_3;2779537295;Lifestyle medicine;
SDG_3;2779753412;Ligament;
SDG_3;2911015515;Ligament injury;
SDG_3;2780650716;Ligamentous laxity;
SDG_3;85551212;Ligand;
SDG_3;116569031;Ligand (biochemistry);
SDG_3;85196483;Ligand binding assay;
SDG_3;204171352;Ligand efficiency;
SDG_3;82617044;Ligand-gated ion channel;
SDG_3;179437574;Ligation;
SDG_3;2777998629;Ligature;
SDG_3;2910333467;Light Coagulation;
SDG_3;2910755853;Light Cycle;
SDG_3;2909775720;Light Exercise;
SDG_3;2778647731;Light echo;
SDG_3;201176492;Light effects on circadian rhythm;
SDG_3;113976765;Light sheet fluorescence microscopy;
SDG_3;2776122933;Light therapy;
SDG_3;2910697680;Light touch;
SDG_3;2777706214;Lightheadedness;
SDG_3;2781408682;Ligusticum;
SDG_3;2908706646;Ligusticum chuanxiong;
SDG_3;144494922;Likelihood ratios in diagnostic testing;
SDG_3;2910043293;Likely outcome;
SDG_3;2909388778;Limb amputation;
SDG_3;2909130825;Limb ataxia;
SDG_3;2909361215;Limb bones;
SDG_3;25770073;Limb bud;
SDG_3;86370654;Limb development;
SDG_3;2909310231;Limb length;
SDG_3;2780690508;Limb perfusion;
SDG_3;2909018586;Limb revascularization;
SDG_3;2910598428;Limb transplantation;
SDG_3;2778155685;Limbal stem cell;
SDG_3;2777699746;Limbic encephalitis;
SDG_3;122129578;Limbic lobe;
SDG_3;541082541;Limbic system;
SDG_3;2776778332;Limp;
SDG_3;2776487282;Limulus;
SDG_3;2776040547;Limulus amebocyte lysate;
SDG_3;2910052187;Limulus test;
SDG_3;167168088;Lin-4 microRNA precursor;
SDG_3;2780829607;Linaclotide;
SDG_3;2780031085;Linagliptin;
SDG_3;2780120631;Lindane;
SDG_3;2779310769;Lineage markers;
SDG_3;2909462486;Linear Array HPV Genotyping Test;
SDG_3;34320192;Linear complementarity problem;
SDG_3;78598654;Linear epitope;
SDG_3;162948026;Linear predictor function;
SDG_3;112476095;Linear probability model;
SDG_3;2781414143;Linezolid;
SDG_3;2775971261;Lingual gyrus;
SDG_3;2779285236;Lingual nerve;
SDG_3;64375194;Lingual papilla;
SDG_3;2910777013;Lingual surface;
SDG_3;101755528;Linguistic relativity;
SDG_3;2777361623;Linguistic validation;
SDG_3;2776540972;Lingula;
SDG_3;2777049822;Liniment;
SDG_3;2780611263;Linitis plastica;
SDG_3;193646685;Linker DNA;
SDG_3;2776846927;Liolaemus;
SDG_3;2910132479;Lip Neoplasm;
SDG_3;144464004;Lipid A;
SDG_3;2910327466;Lipid Biochemistry;
SDG_3;2909749062;Lipid Body;
SDG_3;2911221560;Lipid Chemistry;
SDG_3;2909799055;Lipid Metabolism Disorder;
SDG_3;2910171994;Lipid Transport;
SDG_3;85145957;Lipid bilayer mechanics;
SDG_3;2909857563;Lipid deposition;
SDG_3;25095133;Lipid droplet;
SDG_3;2911088445;Lipid level;
SDG_3;4733338;Lipid metabolism;
SDG_3;2911000433;Lipid particle;
SDG_3;2780829032;Lipid peroxidation;
SDG_3;2778270857;Lipid profile;
SDG_3;79266657;Lipid raft;
SDG_3;180899940;Lipid signaling;
SDG_3;2908639170;Lipid storage;
SDG_3;2911115607;Lipid translocation;
SDG_3;2909419136;Lipid-lowering therapy;
SDG_3;22894154;Lipidology;
SDG_3;2780241833;Lipidome;
SDG_3;2778448856;Lipiodol;
SDG_3;2776056871;Lipoarabinomannan;
SDG_3;2779546735;Lipoatrophy;
SDG_3;2779970488;Lipoblastoma;
SDG_3;20299238;Lipocalin;
SDG_3;2780941825;Lipodystrophy;
SDG_3;49923114;Lipofectamine;
SDG_3;186198217;Lipofuscin;
SDG_3;141359234;Lipogenesis;
SDG_3;2779491571;Lipoic acid;
SDG_3;140985366;Lipolysis;
SDG_3;2776730994;Lipoma;
SDG_3;2776754287;Lipomatosis;
SDG_3;2779546828;Lipophosphoglycan;
SDG_3;2778754761;Lipopolysaccharide;
SDG_3;2776822972;Lipopolysaccharide binding protein;
SDG_3;2780072125;Lipoprotein;
SDG_3;94879076;Lipoprotein lipase;
SDG_3;2910506340;Lipoprotein oxidation;
SDG_3;2911022245;Lipoprotein particle;
SDG_3;2776104379;Lipoprotein(a);
SDG_3;2777034527;Lipoprotein-associated phospholipase A2;
SDG_3;2779568860;Liposarcoma;
SDG_3;2909842281;Liposomal Bupivacaine;
SDG_3;185154212;Liposome;
SDG_3;2780140801;Liposuction;
SDG_3;6977687;Lipoteichoic acid;
SDG_3;44353895;Lipotoxicity;
SDG_3;2778265649;Lipotropic;
SDG_3;2780415110;Lipoxin;
SDG_3;2779529041;Liquid biopsy;
SDG_3;2778349201;Liquid diet;
SDG_3;2776136576;Liquid-based cytology;
SDG_3;2778521916;Liquiritigenin;
SDG_3;2777163752;Lira;
SDG_3;2781308992;Liraglutide;
SDG_3;2777880890;Lisinopril;
SDG_3;2777095659;Lisuride;
SDG_3;176674119;Liter;
SDG_3;2777780610;Lithobates;
SDG_3;2780420665;Lithocholic acid;
SDG_3;2777309661;Lithospermum;
SDG_3;2911023886;Lithospermum erythrorhizon;
SDG_3;11024576;Lithotomy position;
SDG_3;2777950166;Lithotripsy;
SDG_3;2781311255;Little finger;
SDG_3;133239900;Live attenuated influenza vaccine;
SDG_3;2778279030;Live birth;
SDG_3;15526883;Live cell imaging;
SDG_3;2909118936;Live donor;
SDG_3;2908560317;Live measles vaccine;
SDG_3;2777992154;Livedo;
SDG_3;2779974317;Livedo reticularis;
SDG_3;2909717351;Liver Extracts;
SDG_3;2909655054;Liver Hemangioma;
SDG_3;2908948926;Liver Iron Concentration;
SDG_3;2909484270;Liver Lobe;
SDG_3;2910066932;Liver Scan;
SDG_3;2909943789;Liver Stem Cell;
SDG_3;41882227;Liver X receptor beta;
SDG_3;2779690883;Liver abscess;
SDG_3;2777766500;Liver biopsy;
SDG_3;2776231280;Liver cancer;
SDG_3;2910053894;Liver circulation;
SDG_3;2909433918;Liver cysts;
SDG_3;195521686;Liver cytology;
SDG_3;2777075537;Liver disease;
SDG_3;2910175199;Liver disorder;
SDG_3;2911127051;Liver donors;
SDG_3;13590703;Liver fluke;
SDG_3;512861765;Liver function tests;
SDG_3;2909596915;Liver functions;
SDG_3;2910368303;Liver graft;
SDG_3;2908566023;Liver infection;
SDG_3;2776637226;Liver injury;
SDG_3;2909260932;Liver lesion;
SDG_3;2908801736;Liver metabolism;
SDG_3;2909283762;Liver necrosis;
SDG_3;2908688231;Liver perfusion;
SDG_3;2909973708;Liver preservation;
SDG_3;201716435;Liver receptor homolog-1;
SDG_3;2776795407;Liver regeneration;
SDG_3;2909073710;Liver resections;
SDG_3;2908578062;Liver steatosis;
SDG_3;2909656413;Liver stiffness;
SDG_3;2909086273;Liver transplant recipient;
SDG_3;2779609443;Liver transplantation;
SDG_3;2910846715;Liver transplants;
SDG_3;2776964913;Liver tumor;
SDG_3;2911210628;Liver tumours;
SDG_3;2776442814;Lixisenatide;
SDG_3;2777871726;Lizard;
SDG_3;2776031002;Loa loa;
SDG_3;35294091;Loading dose;
SDG_3;2777972467;Lobar pneumonia;
SDG_3;2776704787;Lobata;
SDG_3;2777876421;Lobe;
SDG_3;2778464334;Lobeline;
SDG_3;2778810689;Lobotomy;
SDG_3;2908996790;Lobular Breast Carcinoma;
SDG_3;2779296616;Lobular carcinoma;
SDG_3;57322979;Lobules of liver;
SDG_3;2909505405;Local Hyperthermia;
SDG_3;2908959886;Local Reaction;
SDG_3;2776742690;Local anesthesia;
SDG_3;2778994108;Local anesthetic;
SDG_3;202015219;Local bus;
SDG_3;2910757651;Local cancer;
SDG_3;2910752379;Local disease;
SDG_3;2908599512;Local flap;
SDG_3;2780614586;Local lymph node assay;
SDG_3;2911122770;Local resection;
SDG_3;2909520185;Localization-related epilepsy;
SDG_3;2910161803;Localized Cancer;
SDG_3;2910390209;Localized Scleroderma;
SDG_3;2778162587;Localized disease;
SDG_3;105064666;Lochia;
SDG_3;14363569;Locked nucleic acid;
SDG_3;2780295219;Locked-in syndrome;
SDG_3;22522123;Locule;
SDG_3;2909480419;Locus Ceruleus;
SDG_3;2778468602;Locus coeruleus;
SDG_3;2781070236;Locus of enterocyte effacement;
SDG_3;2776041477;Locust;
SDG_3;2780168041;Loeys–Dietz syndrome;
SDG_3;66339696;Log-rank test;
SDG_3;163327493;Logical partition;
SDG_3;94465730;Logistic distribution;
SDG_3;61722155;Logistic model tree;
SDG_3;151956035;Logistic regression;
SDG_3;140331021;Logit;
SDG_3;2777449483;Loin;
SDG_3;2779434656;Lomustine;
SDG_3;2909260447;Lone atrial fibrillation;
SDG_3;2779998236;Loneliness;
SDG_3;2779703243;Long QT syndrome;
SDG_3;2910595225;Long Saphenous Vein;
SDG_3;2780707029;Long bone;
SDG_3;2909826277;Long evans rats;
SDG_3;2911185262;Long-Term Synaptic Depression;
SDG_3;2780233487;Long-term care;
SDG_3;2781058065;Long-term care insurance;
SDG_3;73009533;Long-term depression;
SDG_3;24590219;Long-term memory;
SDG_3;25274449;Long-term potentiation;
SDG_3;2776759703;Longevity;
SDG_3;2780227034;Longissimus;
SDG_3;2910705139;Longissimus Lumborum;
SDG_3;2909736353;Longissimus Thoracis;
SDG_3;2910166804;Longissimus muscle;
SDG_3;2910078463;Longitudinal Course;
SDG_3;2781214130;Lonidamine;
SDG_3;2781117629;Loop diuretic;
SDG_3;2909731388;Loop electrosurgical excision procedure;
SDG_3;2776844834;Loop of Henle;
SDG_3;2910635295;Loose body;
SDG_3;2777827381;Loose connective tissue;
SDG_3;2777573665;Loperamide;
SDG_3;2775895833;Lophatherum;
SDG_3;2777182164;Lopinavir;
SDG_3;2781392899;Lopinavir/ritonavir;
SDG_3;2779717584;Loranthus;
SDG_3;2780734495;Loratadine;
SDG_3;2779706987;Lorazepam;
SDG_3;2777309587;Lorcaserin;
SDG_3;2780901121;Lordosis;
SDG_3;2780626132;Lordosis behavior;
SDG_3;2779040406;Lornoxicam;
SDG_3;2780288358;Losartan;
SDG_3;2909209853;Losartan Potassium;
SDG_3;2909014210;Lost Weight;
SDG_3;2780986958;Lotion;
SDG_3;2779248185;Loupe;
SDG_3;2780940807;Lovastatin;
SDG_3;2910922672;Low Anterior Resection;
SDG_3;2909513755;Low Tension Glaucoma;
SDG_3;2780907711;Low back pain;
SDG_3;2779083892;Low birth weight;
SDG_3;2911218010;Low body weight;
SDG_3;2910107849;Low bone density;
SDG_3;2909398057;Low cholesterol;
SDG_3;2911064356;Low glucose;
SDG_3;2908567798;Low high-density lipoprotein cholesterol;
SDG_3;2778023920;Low level laser therapy;
SDG_3;2776884760;Low molecular weight heparin;
SDG_3;112892834;Low residue diet;
SDG_3;2910287059;Low self-control;
SDG_3;2909689315;Low sodium diet;
SDG_3;2908755113;Low-Dose Rate Brachytherapy;
SDG_3;2909761478;Low-Grade Glioma;
SDG_3;56703729;Low-affinity nerve growth factor receptor;
SDG_3;2780153765;Low-carbon emission;
SDG_3;2779620165;Low-density lipoprotein;
SDG_3;174782155;Low-density lipoprotein receptor-related protein 8;
SDG_3;2778550726;Low-intensity pulsed ultrasound;
SDG_3;2777661713;Low-protein diet;
SDG_3;135693964;Low-voltage electron microscope;
SDG_3;2910268851;Lower Gastrointestinal Tract;
SDG_3;2910106459;Lower abdominal pain;
SDG_3;2908872766;Lower anterior;
SDG_3;2910510918;Lower blood pressure;
SDG_3;2910540508;Lower extremity amputation;
SDG_3;2780705689;Lower gastrointestinal bleeding;
SDG_3;2910402577;Lower limb amputation;
SDG_3;2908989024;Lower limb ischemia;
SDG_3;2908676390;Lower limb muscle;
SDG_3;19801646;Lower limbs venous ultrasonography;
SDG_3;2778752441;Lower lip;
SDG_3;2777373429;Lower motor neuron;
SDG_3;2776399701;Lower respiratory tract infection;
SDG_3;2779668873;Lower risk;
SDG_3;2909237780;Lower segment caesarean section;
SDG_3;2908760717;Lower tooth;
SDG_3;2779478474;Lower urinary tract symptoms;
